customer_id,gender,senior_citizen,tenure,contract,payment_method,monthly_charges,total_charges,internet_service,tech_support,online_security,paperless_billing,churn
CF-11490,Female,0,20,Two year,Bank transfer,71.34,1557.89,Fiber optic,No,No,Yes,0
CF-11491,Female,0,35,Month-to-month,Bank transfer,49.56,1664.93,DSL,No,No,No,0
CF-11492,Female,1,2,Two year,Electronic check,59.36,122.15,Fiber optic,No,Yes,Yes,1
CF-11493,Male,0,24,Two year,Bank transfer,84.19,1893.62,Fiber optic,Yes,No,No,0
CF-11494,Male,0,29,Two year,Bank transfer,33.33,837.05,No,No,No,Yes,0
CF-11495,Female,0,31,Month-to-month,Bank transfer,39.41,1224.7,DSL,No,No,Yes,1
CF-11496,Female,0,40,Two year,Credit card,41.49,1679.89,DSL,Yes,No,Yes,0
CF-11497,Female,0,56,Month-to-month,Electronic check,45.75,2519.46,DSL,No,No,No,0
CF-11498,Male,1,34,Month-to-month,Electronic check,43.95,1345.23,DSL,No,No,No,0
CF-11499,Female,0,61,Two year,Electronic check,24.64,1515.45,No,Yes,No,Yes,0
CF-11500,Female,0,38,One year,Electronic check,36.3,1387.65,DSL,No,Yes,No,0
CF-11501,Female,0,19,Month-to-month,Mailed check,82.67,1471.26,Fiber optic,No,Yes,Yes,1
CF-11502,Female,0,16,Month-to-month,Credit card,90.36,1313.89,Fiber optic,Yes,No,Yes,0
CF-11503,Male,0,23,Two year,Mailed check,37.41,838.8,DSL,No,No,Yes,0
CF-11504,Female,0,43,One year,Bank transfer,38.65,1710.44,DSL,No,No,Yes,0
CF-11505,Female,0,17,Month-to-month,Mailed check,48.23,832.21,DSL,No,No,No,0
CF-11506,Male,0,66,Two year,Electronic check,69.32,4287.57,Fiber optic,No,No,Yes,0
CF-11507,Male,1,35,Month-to-month,Credit card,79.61,2781.38,Fiber optic,No,No,Yes,1
CF-11508,Female,0,63,Month-to-month,Bank transfer,60.21,3957.2,DSL,No,Yes,Yes,1
CF-11509,Female,0,49,One year,Mailed check,22.46,1012.1,No,No,No,No,0
CF-11510,Male,0,24,Two year,Credit card,67.08,1599.92,Fiber optic,No,Yes,No,0
CF-11511,Female,0,16,Month-to-month,Mailed check,50.53,865.38,DSL,No,No,No,1
CF-11512,Male,0,54,Month-to-month,Electronic check,52.4,2584.85,DSL,Yes,No,Yes,0
CF-11513,Male,0,24,Month-to-month,Mailed check,21.65,550.43,No,No,Yes,Yes,1
CF-11514,Male,1,18,Two year,Bank transfer,82.28,1610.11,Fiber optic,No,Yes,Yes,0
CF-11515,Male,0,67,Month-to-month,Mailed check,29.22,1912.06,No,No,Yes,No,0
CF-11516,Male,0,35,Month-to-month,Credit card,47.32,1605.55,DSL,No,No,Yes,1
CF-11517,Female,0,3,Two year,Mailed check,46.45,146.59,DSL,No,Yes,No,0
CF-11518,Male,0,36,Month-to-month,Mailed check,103.57,3649.6,Fiber optic,Yes,Yes,No,0
CF-11519,Male,0,33,One year,Credit card,64.8,1815.1,DSL,Yes,No,No,0
CF-11520,Male,0,63,Month-to-month,Mailed check,61.5,3812.79,DSL,Yes,Yes,No,1
CF-11521,Male,0,51,Two year,Mailed check,86.18,4475.28,Fiber optic,Yes,No,Yes,0
CF-11522,Female,1,13,Month-to-month,Electronic check,68.95,927.19,Fiber optic,No,No,Yes,0
CF-11523,Female,0,10,Month-to-month,Mailed check,64.15,601.19,DSL,Yes,Yes,Yes,1
CF-11524,Male,0,44,Month-to-month,Mailed check,55.3,2369.48,DSL,Yes,Yes,Yes,1
CF-11525,Female,0,3,One year,Electronic check,79.81,251.07,Fiber optic,Yes,No,No,1
CF-11526,Female,0,23,One year,Bank transfer,75.81,1719.92,Fiber optic,No,No,Yes,0
CF-11527,Male,1,10,Month-to-month,Electronic check,69.3,622.51,Fiber optic,No,Yes,No,1
CF-11528,Male,0,1,Month-to-month,Electronic check,39.52,42.06,No,Yes,No,No,1
CF-11529,Female,0,67,Two year,Mailed check,36.15,2366.71,No,Yes,No,Yes,0
CF-11530,Female,0,6,Month-to-month,Electronic check,86.63,548.61,Fiber optic,Yes,Yes,Yes,1
CF-11531,Female,0,0,Month-to-month,Bank transfer,84.61,76.68,Fiber optic,Yes,No,Yes,0
CF-11532,Male,0,68,One year,Bank transfer,78.87,5270.6,Fiber optic,Yes,No,Yes,0
CF-11533,Female,1,13,Month-to-month,Electronic check,34.83,462.11,DSL,Yes,Yes,No,0
CF-11534,Female,0,59,Month-to-month,Electronic check,18.0,1045.83,No,Yes,No,No,0
CF-11535,Female,0,2,Month-to-month,Mailed check,40.32,74.11,DSL,No,Yes,No,0
CF-11536,Male,0,11,Month-to-month,Electronic check,69.96,651.66,Fiber optic,No,Yes,Yes,1
CF-11537,Male,0,8,Month-to-month,Mailed check,80.6,697.28,Fiber optic,No,Yes,No,0
CF-11538,Female,0,51,One year,Bank transfer,92.3,4730.28,Fiber optic,Yes,No,No,0
CF-11539,Male,0,45,One year,Bank transfer,28.84,1375.68,No,Yes,No,No,0
CF-11540,Male,0,34,Month-to-month,Mailed check,59.68,2121.89,DSL,No,No,No,1
CF-11541,Male,0,17,Two year,Credit card,46.95,818.75,DSL,Yes,Yes,No,0
CF-11542,Female,1,6,Month-to-month,Electronic check,76.78,447.19,Fiber optic,No,No,Yes,1
CF-11543,Male,0,41,One year,Credit card,22.54,942.06,No,No,No,No,0
CF-11544,Male,0,16,Month-to-month,Credit card,87.83,1512.01,Fiber optic,No,Yes,Yes,1
CF-11545,Male,0,43,One year,Mailed check,30.95,1324.17,No,Yes,Yes,Yes,1
CF-11546,Female,0,50,Month-to-month,Electronic check,24.2,1335.96,No,No,No,Yes,0
CF-11547,Male,0,62,Month-to-month,Electronic check,39.11,2182.42,DSL,Yes,Yes,Yes,0
CF-11548,Male,0,36,Month-to-month,Credit card,21.9,704.5,No,Yes,No,Yes,0
CF-11549,Male,0,0,Month-to-month,Electronic check,94.86,99.54,Fiber optic,Yes,No,Yes,1
CF-11550,Male,0,20,Month-to-month,Credit card,28.32,532.91,DSL,No,Yes,No,0
CF-11551,Male,0,62,One year,Mailed check,90.09,6214.52,Fiber optic,No,No,No,0
CF-11552,Female,1,38,Two year,Mailed check,58.5,2379.14,DSL,Yes,No,No,0
CF-11553,Female,0,45,Month-to-month,Bank transfer,78.27,3822.43,Fiber optic,Yes,No,No,0
CF-11554,Male,0,33,Two year,Electronic check,70.51,2427.04,Fiber optic,No,No,Yes,1
CF-11555,Female,0,11,Two year,Mailed check,95.06,977.38,Fiber optic,No,No,No,1
CF-11556,Male,0,65,Two year,Credit card,97.7,5654.74,Fiber optic,Yes,No,Yes,0
CF-11557,Male,0,56,One year,Electronic check,52.93,3200.37,DSL,Yes,Yes,Yes,0
CF-11558,Male,0,72,One year,Credit card,48.21,3124.1,DSL,No,Yes,No,0
CF-11559,Male,0,62,Month-to-month,Credit card,72.18,4855.97,Fiber optic,No,Yes,No,0
CF-11560,Female,0,21,One year,Electronic check,24.21,523.75,No,No,No,Yes,1
CF-11561,Female,0,18,Two year,Mailed check,23.93,424.46,No,Yes,No,No,0
CF-11562,Female,0,18,Month-to-month,Electronic check,84.29,1542.29,Fiber optic,Yes,Yes,Yes,1
CF-11563,Female,0,67,Month-to-month,Bank transfer,94.29,6430.62,Fiber optic,No,No,No,1
CF-11564,Male,0,40,Month-to-month,Credit card,53.14,2078.53,DSL,Yes,Yes,No,0
CF-11565,Male,0,33,Two year,Credit card,37.57,1333.47,DSL,No,Yes,Yes,0
CF-11566,Female,0,70,Month-to-month,Credit card,72.7,5462.96,Fiber optic,Yes,Yes,No,0
CF-11567,Female,0,44,One year,Electronic check,48.14,2116.76,DSL,No,No,Yes,0
CF-11568,Female,0,66,Two year,Mailed check,71.15,4479.89,Fiber optic,No,Yes,Yes,0
CF-11569,Male,0,71,Two year,Electronic check,80.22,6084.96,Fiber optic,No,No,No,0
CF-11570,Female,1,5,Month-to-month,Credit card,32.42,140.81,DSL,No,No,No,1
CF-11571,Male,0,26,Two year,Electronic check,53.21,1406.47,DSL,No,Yes,Yes,0
CF-11572,Female,0,53,Two year,Electronic check,20.46,1121.66,No,Yes,No,No,0
CF-11573,Female,0,59,Month-to-month,Electronic check,85.42,4738.9,Fiber optic,Yes,Yes,Yes,0
CF-11574,Male,0,10,One year,Electronic check,81.96,859.29,Fiber optic,Yes,No,Yes,0
CF-11575,Male,0,23,Month-to-month,Electronic check,93.47,2124.91,Fiber optic,No,Yes,No,1
CF-11576,Female,0,40,One year,Electronic check,79.54,3045.61,Fiber optic,No,No,Yes,1
CF-11577,Male,0,58,Month-to-month,Credit card,102.51,6229.74,Fiber optic,Yes,No,Yes,1
CF-11578,Male,1,8,Month-to-month,Bank transfer,59.05,436.9,DSL,Yes,Yes,No,1
CF-11579,Female,1,43,Month-to-month,Electronic check,66.83,2994.82,DSL,Yes,Yes,No,0
CF-11580,Female,0,21,Month-to-month,Bank transfer,52.12,953.39,DSL,Yes,Yes,Yes,0
CF-11581,Female,0,15,Month-to-month,Mailed check,81.11,1225.34,Fiber optic,No,Yes,Yes,0
CF-11582,Female,0,37,One year,Bank transfer,95.97,3524.72,Fiber optic,Yes,No,No,0
CF-11583,Female,0,30,Month-to-month,Electronic check,55.14,1584.09,DSL,No,No,No,0
CF-11584,Male,0,46,Month-to-month,Mailed check,82.78,3858.82,Fiber optic,No,No,Yes,1
CF-11585,Male,0,23,One year,Mailed check,27.05,612.96,No,Yes,No,Yes,0
CF-11586,Male,0,60,One year,Electronic check,83.57,5281.37,Fiber optic,Yes,No,Yes,0
CF-11587,Male,0,5,Month-to-month,Bank transfer,57.24,292.96,DSL,No,No,Yes,1
CF-11588,Male,0,62,Two year,Bank transfer,35.11,2214.18,No,No,Yes,Yes,0
CF-11589,Female,0,2,Month-to-month,Bank transfer,41.66,83.95,DSL,No,Yes,No,0
CF-11590,Female,0,53,Two year,Mailed check,47.31,2411.32,DSL,Yes,Yes,No,0
CF-11591,Male,0,25,Month-to-month,Mailed check,38.86,944.19,DSL,No,Yes,No,0
CF-11592,Female,0,27,One year,Bank transfer,85.47,2318.98,Fiber optic,No,Yes,Yes,0
CF-11593,Male,0,1,Two year,Electronic check,38.63,37.84,DSL,No,Yes,Yes,0
CF-11594,Female,1,51,Two year,Electronic check,30.36,1636.13,No,No,Yes,Yes,0
CF-11595,Female,0,12,One year,Mailed check,27.91,333.45,No,No,Yes,Yes,0
CF-11596,Male,0,48,One year,Electronic check,49.09,2385.91,DSL,Yes,Yes,Yes,0
CF-11597,Female,0,52,Month-to-month,Mailed check,92.07,4336.83,Fiber optic,No,Yes,No,0
CF-11598,Male,1,61,One year,Electronic check,40.84,2607.32,DSL,Yes,Yes,Yes,1
CF-11599,Male,0,51,One year,Bank transfer,61.94,3017.2,DSL,No,No,No,0
CF-11600,Female,0,22,Two year,Bank transfer,80.87,1650.05,Fiber optic,No,No,Yes,0
CF-11601,Female,0,53,Month-to-month,Credit card,59.34,3424.21,Fiber optic,No,No,Yes,0
CF-11602,Female,0,60,Month-to-month,Bank transfer,92.33,5716.28,Fiber optic,No,Yes,No,1
CF-11603,Male,0,23,One year,Mailed check,55.75,1344.6,DSL,No,Yes,No,0
CF-11604,Female,0,9,Month-to-month,Credit card,74.15,678.87,Fiber optic,No,Yes,Yes,1
CF-11605,Male,0,64,Month-to-month,Bank transfer,69.32,4367.32,Fiber optic,No,Yes,No,0
CF-11606,Male,0,10,Month-to-month,Mailed check,63.88,621.7,Fiber optic,No,Yes,Yes,1
CF-11607,Male,0,43,One year,Electronic check,51.74,2306.57,No,Yes,No,No,0
CF-11608,Female,0,17,Month-to-month,Bank transfer,76.69,1379.28,Fiber optic,Yes,Yes,Yes,0
CF-11609,Female,0,9,Month-to-month,Bank transfer,66.63,591.22,Fiber optic,No,Yes,Yes,1
CF-11610,Male,0,56,Month-to-month,Bank transfer,49.41,3083.37,DSL,No,No,No,1
CF-11611,Female,0,10,Two year,Bank transfer,63.26,618.78,Fiber optic,No,No,No,0
CF-11612,Male,0,48,One year,Credit card,18.0,783.09,No,No,Yes,No,0
CF-11613,Male,0,50,Month-to-month,Credit card,38.95,1726.87,No,Yes,Yes,Yes,0
CF-11614,Female,1,4,Month-to-month,Bank transfer,89.18,317.03,Fiber optic,Yes,No,No,0
CF-11615,Female,0,12,One year,Credit card,43.52,504.05,DSL,No,Yes,Yes,0
CF-11616,Female,0,57,Month-to-month,Credit card,85.16,4738.0,Fiber optic,Yes,No,Yes,0
CF-11617,Female,0,37,One year,Electronic check,74.02,2823.52,Fiber optic,No,No,Yes,0
CF-11618,Female,0,8,Month-to-month,Bank transfer,77.44,612.26,Fiber optic,No,Yes,Yes,0
CF-11619,Female,0,72,Two year,Electronic check,71.14,5330.05,Fiber optic,No,No,Yes,0
CF-11620,Female,0,19,Month-to-month,Electronic check,79.78,1504.74,Fiber optic,Yes,Yes,No,0
CF-11621,Male,0,0,One year,Electronic check,41.5,41.12,DSL,No,Yes,Yes,1
CF-11622,Female,0,67,Month-to-month,Mailed check,78.47,5022.74,Fiber optic,Yes,Yes,Yes,0
CF-11623,Female,0,1,Two year,Electronic check,94.4,101.51,Fiber optic,Yes,No,Yes,1
CF-11624,Male,1,40,Two year,Electronic check,60.93,2188.88,DSL,Yes,Yes,No,0
CF-11625,Male,0,72,One year,Electronic check,45.61,3310.45,DSL,Yes,Yes,Yes,1
CF-11626,Female,1,42,Month-to-month,Bank transfer,67.25,2765.47,Fiber optic,No,No,Yes,0
CF-11627,Female,0,42,Month-to-month,Credit card,76.58,3335.06,Fiber optic,No,Yes,No,0
CF-11628,Male,0,28,Two year,Credit card,104.4,2890.31,Fiber optic,Yes,No,No,0
CF-11629,Male,0,9,One year,Mailed check,68.75,612.88,Fiber optic,No,No,No,0
CF-11630,Male,0,41,Month-to-month,Electronic check,45.55,1819.0,DSL,No,No,Yes,0
CF-11631,Male,0,65,Month-to-month,Credit card,23.8,1660.85,No,No,No,No,0
CF-11632,Female,0,6,Month-to-month,Electronic check,77.02,457.57,Fiber optic,No,No,No,1
CF-11633,Male,0,64,Two year,Credit card,73.88,5239.83,Fiber optic,No,Yes,No,0
CF-11634,Female,0,30,One year,Bank transfer,64.4,1944.24,DSL,Yes,No,Yes,0
CF-11635,Male,0,39,One year,Mailed check,58.09,2245.81,DSL,Yes,No,Yes,0
CF-11636,Male,0,12,One year,Electronic check,85.61,1008.09,Fiber optic,No,No,Yes,0
CF-11637,Male,0,45,Month-to-month,Electronic check,83.3,3837.92,Fiber optic,No,No,No,1
CF-11638,Male,0,13,Month-to-month,Mailed check,86.05,1067.97,Fiber optic,No,No,Yes,1
CF-11639,Male,0,19,Month-to-month,Mailed check,68.26,1295.31,DSL,Yes,No,Yes,1
CF-11640,Female,0,52,One year,Credit card,96.98,4994.99,Fiber optic,Yes,Yes,Yes,0
CF-11641,Female,1,3,Month-to-month,Bank transfer,98.92,299.58,Fiber optic,No,No,No,1
CF-11642,Male,0,32,Month-to-month,Mailed check,95.96,3104.5,Fiber optic,Yes,No,Yes,1
CF-11643,Male,0,43,Month-to-month,Electronic check,71.97,3138.41,Fiber optic,No,No,No,0
CF-11644,Male,0,9,Month-to-month,Mailed check,54.63,489.55,DSL,No,Yes,Yes,0
CF-11645,Female,0,21,One year,Electronic check,60.39,1374.89,DSL,Yes,No,No,0
CF-11646,Male,0,25,Month-to-month,Bank transfer,71.28,1809.36,DSL,Yes,No,Yes,0
CF-11647,Female,0,48,Month-to-month,Bank transfer,76.3,4198.43,Fiber optic,Yes,Yes,Yes,0
CF-11648,Female,1,71,One year,Credit card,90.02,6346.62,Fiber optic,Yes,No,Yes,1
CF-11649,Female,0,61,Month-to-month,Mailed check,40.87,2611.58,DSL,No,No,Yes,0
CF-11650,Female,0,13,Month-to-month,Electronic check,51.61,634.99,DSL,No,Yes,No,1
CF-11651,Female,0,1,Month-to-month,Credit card,83.07,89.22,Fiber optic,Yes,Yes,No,0
CF-11652,Female,0,3,Two year,Bank transfer,82.32,234.05,Fiber optic,No,No,Yes,1
CF-11653,Female,1,43,Month-to-month,Bank transfer,41.31,1807.15,DSL,Yes,Yes,Yes,0
CF-11654,Male,0,11,One year,Mailed check,61.14,655.14,DSL,Yes,No,Yes,0
CF-11655,Male,1,16,Two year,Credit card,24.85,404.41,No,No,Yes,Yes,0
CF-11656,Female,0,61,One year,Electronic check,48.37,2879.5,DSL,No,Yes,No,0
CF-11657,Male,0,63,Month-to-month,Mailed check,95.55,5674.39,Fiber optic,No,Yes,No,1
CF-11658,Male,0,61,One year,Credit card,81.56,4844.34,Fiber optic,Yes,No,Yes,0
CF-11659,Female,0,18,Month-to-month,Electronic check,81.08,1579.84,Fiber optic,No,No,Yes,0
CF-11660,Male,0,45,Month-to-month,Credit card,54.9,2515.06,DSL,Yes,No,No,0
CF-11661,Female,0,44,Month-to-month,Mailed check,48.78,1958.88,DSL,No,No,No,0
CF-11662,Male,0,13,Month-to-month,Electronic check,98.0,1344.99,Fiber optic,No,No,No,1
CF-11663,Male,0,40,Month-to-month,Electronic check,23.57,882.94,No,No,Yes,Yes,0
CF-11664,Female,0,38,Month-to-month,Credit card,79.89,3140.86,Fiber optic,Yes,No,Yes,0
CF-11665,Male,0,28,Month-to-month,Bank transfer,94.84,2717.1,Fiber optic,No,No,Yes,0
CF-11666,Female,0,54,Month-to-month,Electronic check,75.23,4172.02,Fiber optic,No,Yes,No,0
CF-11667,Male,0,49,One year,Electronic check,18.0,971.25,No,Yes,No,Yes,0
CF-11668,Female,0,38,Two year,Electronic check,18.0,643.15,No,No,Yes,No,0
CF-11669,Female,0,52,Month-to-month,Electronic check,35.78,1910.14,DSL,No,Yes,Yes,0
CF-11670,Male,0,55,One year,Bank transfer,18.0,1054.92,No,No,No,No,0
CF-11671,Male,0,41,Month-to-month,Electronic check,26.73,1042.67,No,Yes,No,Yes,0
CF-11672,Male,1,19,Month-to-month,Electronic check,46.37,832.8,DSL,No,Yes,No,0
CF-11673,Female,0,55,Month-to-month,Electronic check,40.62,2173.26,No,Yes,No,Yes,1
CF-11674,Female,0,52,Month-to-month,Bank transfer,83.66,4391.58,Fiber optic,No,Yes,No,1
CF-11675,Male,0,71,Month-to-month,Bank transfer,52.25,3358.7,DSL,No,No,Yes,0
CF-11676,Female,0,10,Month-to-month,Bank transfer,45.96,470.21,DSL,Yes,No,No,0
CF-11677,Female,0,30,Month-to-month,Mailed check,54.96,1492.98,DSL,No,Yes,No,1
CF-11678,Female,0,67,Month-to-month,Credit card,90.52,6474.82,Fiber optic,No,No,Yes,1
CF-11679,Female,0,37,Month-to-month,Mailed check,50.55,1909.3,DSL,No,No,Yes,1
CF-11680,Male,1,68,Month-to-month,Credit card,26.8,2013.37,No,No,No,Yes,0
CF-11681,Male,1,0,Month-to-month,Bank transfer,66.62,68.63,Fiber optic,No,Yes,Yes,1
CF-11682,Male,0,2,Month-to-month,Electronic check,32.49,63.14,No,No,Yes,No,1
CF-11683,Male,0,58,Month-to-month,Credit card,94.03,5137.86,Fiber optic,No,No,Yes,1
CF-11684,Male,0,26,Month-to-month,Bank transfer,87.91,2295.56,Fiber optic,Yes,No,Yes,0
CF-11685,Female,0,37,Month-to-month,Bank transfer,72.65,2656.29,Fiber optic,No,No,Yes,1
CF-11686,Female,0,31,Month-to-month,Electronic check,45.54,1498.09,DSL,No,No,Yes,1
CF-11687,Female,1,29,Two year,Mailed check,43.22,1171.01,DSL,No,No,Yes,0
CF-11688,Male,0,68,Month-to-month,Credit card,81.76,6178.22,Fiber optic,Yes,Yes,No,0
CF-11689,Male,0,6,Month-to-month,Electronic check,59.83,382.85,DSL,Yes,No,Yes,0
CF-11690,Female,1,56,Month-to-month,Electronic check,87.52,4792.26,Fiber optic,Yes,No,No,0
CF-11691,Female,0,64,Two year,Electronic check,63.04,4429.42,DSL,Yes,Yes,No,0
CF-11692,Female,1,47,One year,Mailed check,33.34,1477.68,No,Yes,Yes,Yes,0
CF-11693,Male,0,28,One year,Credit card,46.22,1297.18,DSL,Yes,No,No,0
CF-11694,Male,0,11,Two year,Bank transfer,49.49,497.25,DSL,Yes,No,No,0
CF-11695,Female,0,49,Month-to-month,Credit card,41.93,2261.66,DSL,No,No,Yes,0
CF-11696,Female,0,34,Two year,Mailed check,28.32,858.08,No,Yes,Yes,Yes,0
CF-11697,Female,1,10,Month-to-month,Mailed check,94.15,850.71,Fiber optic,No,No,No,0
CF-11698,Male,0,26,One year,Electronic check,102.59,2539.09,Fiber optic,Yes,Yes,Yes,1
CF-11699,Female,0,70,Month-to-month,Electronic check,85.53,6402.24,Fiber optic,No,Yes,Yes,1
CF-11700,Female,0,19,Month-to-month,Bank transfer,55.07,1095.81,DSL,Yes,No,Yes,1
CF-11701,Male,0,13,Two year,Electronic check,34.75,450.54,DSL,No,No,Yes,0
CF-11702,Male,1,49,Month-to-month,Electronic check,48.98,2522.75,DSL,No,No,No,1
CF-11703,Female,1,14,Two year,Credit card,70.89,975.66,Fiber optic,No,No,Yes,0
CF-11704,Female,0,67,Month-to-month,Bank transfer,99.67,6780.37,Fiber optic,Yes,No,Yes,0
CF-11705,Female,1,62,One year,Electronic check,32.55,2197.92,DSL,No,Yes,No,0
CF-11706,Female,0,71,Two year,Bank transfer,33.46,2316.75,No,Yes,Yes,Yes,0
CF-11707,Male,1,66,Month-to-month,Mailed check,70.13,4369.46,Fiber optic,No,No,Yes,0
CF-11708,Male,0,17,Two year,Credit card,84.91,1469.77,Fiber optic,Yes,No,Yes,0
CF-11709,Female,0,15,One year,Bank transfer,83.99,1303.21,Fiber optic,No,Yes,No,0
CF-11710,Female,0,25,One year,Electronic check,87.2,2172.65,Fiber optic,No,Yes,No,0
CF-11711,Male,0,34,Month-to-month,Electronic check,77.45,2765.5,Fiber optic,No,Yes,Yes,0
CF-11712,Male,1,64,Month-to-month,Electronic check,91.85,5748.63,Fiber optic,Yes,Yes,No,1
CF-11713,Female,0,53,One year,Bank transfer,48.04,2540.14,DSL,Yes,No,No,0
CF-11714,Female,1,47,Month-to-month,Mailed check,87.21,4150.0,Fiber optic,Yes,Yes,No,0
CF-11715,Male,0,64,Month-to-month,Bank transfer,94.02,6060.86,Fiber optic,Yes,Yes,No,1
CF-11716,Male,0,47,Month-to-month,Mailed check,80.99,4136.92,Fiber optic,No,No,No,0
CF-11717,Female,0,27,Two year,Electronic check,18.24,498.48,No,No,No,No,0
CF-11718,Female,0,30,Month-to-month,Electronic check,75.49,2200.76,Fiber optic,No,No,Yes,0
CF-11719,Male,1,37,One year,Electronic check,87.14,3294.08,Fiber optic,No,Yes,Yes,0
CF-11720,Female,0,6,Two year,Mailed check,75.17,473.81,Fiber optic,Yes,Yes,Yes,0
CF-11721,Male,0,54,Month-to-month,Mailed check,38.5,2154.79,DSL,No,Yes,Yes,1
CF-11722,Male,0,47,Month-to-month,Credit card,35.41,1719.4,No,Yes,Yes,No,0
CF-11723,Male,1,53,One year,Electronic check,81.05,3866.59,Fiber optic,Yes,Yes,No,0
CF-11724,Male,1,38,Month-to-month,Bank transfer,64.92,2073.35,Fiber optic,No,Yes,No,0
CF-11725,Male,1,57,One year,Electronic check,97.16,5906.49,Fiber optic,Yes,Yes,No,0
CF-11726,Male,0,69,One year,Bank transfer,44.1,3092.59,DSL,Yes,Yes,No,0
CF-11727,Female,1,41,One year,Electronic check,28.21,1143.55,No,Yes,No,No,0
CF-11728,Male,0,32,Month-to-month,Bank transfer,72.42,2390.81,Fiber optic,No,Yes,Yes,1
CF-11729,Female,1,7,One year,Electronic check,82.32,637.11,Fiber optic,Yes,Yes,Yes,1
CF-11730,Female,0,56,One year,Electronic check,39.04,2349.8,DSL,No,No,Yes,0
CF-11731,Female,0,65,Month-to-month,Mailed check,53.43,3638.73,DSL,No,Yes,Yes,0
CF-11732,Female,0,51,One year,Mailed check,86.0,4108.79,Fiber optic,Yes,No,Yes,1
CF-11733,Male,0,63,Two year,Mailed check,93.85,5584.95,Fiber optic,Yes,No,Yes,0
CF-11734,Female,0,62,One year,Electronic check,72.52,3807.49,Fiber optic,No,No,Yes,1
CF-11735,Female,0,58,Month-to-month,Credit card,73.2,4364.52,DSL,Yes,Yes,Yes,0
CF-11736,Female,0,36,Month-to-month,Electronic check,29.86,1135.71,DSL,No,No,No,0
CF-11737,Male,1,7,Month-to-month,Mailed check,32.73,243.18,DSL,No,No,Yes,1
CF-11738,Male,0,0,Month-to-month,Credit card,69.78,71.91,DSL,Yes,Yes,No,1
CF-11739,Male,0,14,Month-to-month,Bank transfer,82.27,1129.62,Fiber optic,No,Yes,Yes,0
CF-11740,Female,0,31,Two year,Electronic check,81.07,2402.95,Fiber optic,No,Yes,No,0
CF-11741,Female,0,54,Month-to-month,Mailed check,81.88,4158.34,Fiber optic,No,No,No,0
CF-11742,Female,0,33,Two year,Electronic check,28.14,910.23,No,No,Yes,No,0
CF-11743,Female,0,1,Month-to-month,Mailed check,49.7,46.29,DSL,No,Yes,Yes,0
CF-11744,Female,0,15,Month-to-month,Mailed check,69.31,1138.79,Fiber optic,No,No,No,0
CF-11745,Male,0,71,Month-to-month,Bank transfer,85.36,5526.37,Fiber optic,No,No,Yes,0
CF-11746,Female,0,72,Month-to-month,Credit card,52.95,3729.2,DSL,No,Yes,Yes,0
CF-11747,Female,0,27,Two year,Electronic check,59.86,1412.3,DSL,No,Yes,No,0
CF-11748,Female,0,58,Two year,Electronic check,69.88,4084.63,DSL,Yes,Yes,Yes,0
CF-11749,Female,0,52,Two year,Mailed check,80.97,4167.73,Fiber optic,No,No,Yes,0
CF-11750,Female,0,67,Month-to-month,Mailed check,18.0,1168.12,No,No,No,No,0
CF-11751,Female,0,64,One year,Mailed check,69.95,4181.48,DSL,Yes,No,Yes,0
CF-11752,Male,0,45,Month-to-month,Bank transfer,37.84,1686.02,DSL,No,Yes,No,0
CF-11753,Male,1,28,Two year,Mailed check,50.04,1341.34,DSL,No,Yes,Yes,0
CF-11754,Male,0,45,Month-to-month,Credit card,27.69,1223.36,No,Yes,Yes,Yes,1
CF-11755,Male,0,23,Month-to-month,Mailed check,19.12,487.01,No,No,Yes,Yes,1
CF-11756,Male,1,25,Month-to-month,Electronic check,60.88,1522.5,DSL,Yes,No,Yes,1
CF-11757,Female,0,44,Month-to-month,Electronic check,87.2,3921.1,Fiber optic,Yes,No,No,1
CF-11758,Female,0,41,Month-to-month,Bank transfer,89.62,3535.28,Fiber optic,Yes,Yes,No,0
CF-11759,Female,0,42,Two year,Electronic check,39.66,1570.66,DSL,No,No,Yes,0
CF-11760,Male,0,28,Two year,Electronic check,52.43,1451.34,DSL,Yes,Yes,Yes,0
CF-11761,Male,0,29,Two year,Electronic check,71.07,2350.06,Fiber optic,No,No,No,1
CF-11762,Male,0,0,Month-to-month,Bank transfer,83.21,80.94,Fiber optic,Yes,Yes,Yes,1
CF-11763,Female,1,43,One year,Credit card,28.93,1258.53,No,Yes,No,Yes,0
CF-11764,Male,0,42,Month-to-month,Mailed check,39.6,1563.9,No,No,Yes,Yes,0
CF-11765,Male,0,68,Month-to-month,Electronic check,27.67,1551.69,No,Yes,No,No,0
CF-11766,Female,1,36,Month-to-month,Mailed check,58.87,1997.69,Fiber optic,No,No,Yes,1
CF-11767,Male,0,34,Month-to-month,Mailed check,66.56,2563.67,DSL,Yes,No,Yes,0
CF-11768,Female,0,4,One year,Credit card,51.04,209.41,DSL,No,No,No,1
CF-11769,Male,1,14,Month-to-month,Mailed check,76.82,1170.61,Fiber optic,No,Yes,No,0
